,opening time,closing time,drift rate,result,trade duration (min)
470,2021-07-28 19:00:00,2021-07-28 19:05:00,50.24937810560445,profit,5.0
146,2021-03-01 10:45:00,2021-03-01 11:10:00,55.90169943749474,profit,25.0
468,2021-07-28 10:00:00,2021-07-28 10:10:00,50.99019513592785,profit,10.0
466,2021-07-27 22:35:00,2021-07-27 22:40:00,50.24937810560445,profit,5.0
149,2021-03-03 04:05:00,2021-03-03 04:15:00,50.99019513592785,profit,10.0
150,2021-03-03 07:20:00,2021-03-03 08:10:00,70.71067811865476,profit,50.0
461,2021-07-26 18:20:00,2021-07-26 18:40:00,53.85164807134504,profit,20.0
152,2021-03-03 17:55:00,2021-03-03 18:10:00,52.20153254455275,profit,15.0
459,2021-07-26 01:35:00,2021-07-26 01:40:00,50.24937810560445,profit,5.0
458,2021-07-25 20:55:00,2021-07-25 21:25:00,58.309518948453004,profit,30.0
457,2021-07-25 02:10:00,2021-07-25 02:25:00,52.20153254455275,profit,15.0
456,2021-07-24 14:40:00,2021-07-24 15:20:00,64.03124237432849,profit,40.0
455,2021-07-24 05:40:00,2021-07-24 06:15:00,61.032778078668514,profit,35.0
153,2021-03-04 04:45:00,2021-03-04 04:50:00,50.24937810560445,profit,5.0
453,2021-07-23 04:35:00,2021-07-23 05:40:00,82.00609733428362,profit,65.0
154,2021-03-04 08:50:00,2021-03-04 08:55:00,50.24937810560445,profit,5.0
450,2021-07-21 18:00:00,2021-07-21 18:15:00,52.20153254455275,profit,15.0
449,2021-07-21 00:35:00,2021-07-21 01:20:00,67.26812023536856,profit,45.0
447,2021-07-20 08:35:00,2021-07-20 09:45:00,86.02325267042627,profit,70.0
446,2021-07-20 01:05:00,2021-07-20 01:15:00,50.99019513592785,profit,10.0
445,2021-07-19 15:55:00,2021-07-19 16:05:00,50.99019513592785,profit,10.0
443,2021-07-17 02:50:00,2021-07-17 02:55:00,50.24937810560445,profit,5.0
442,2021-07-16 11:20:00,2021-07-16 11:45:00,55.90169943749474,profit,25.0
158,2021-03-05 19:25:00,2021-03-05 19:30:00,50.24937810560445,profit,5.0
440,2021-07-15 15:40:00,2021-07-15 16:10:00,58.309518948453004,profit,30.0
437,2021-07-14 08:05:00,2021-07-14 08:55:00,70.71067811865476,profit,50.0
392,2021-06-25 09:40:00,2021-06-25 09:45:00,50.24937810560445,profit,5.0
